mode,map,brawler,rank,wins,total,winrate,userate
knockout,Flaring Phoenix,LILY,10,5,17,29.4,2.1
knockout,Flaring Phoenix,LILY,11,15,32,46.9,1.9
knockout,Flaring Phoenix,LILY,12,38,75,50.7,1.9
knockout,Flaring Phoenix,LILY,13,406,767,52.9,2.0
knockout,Flaring Phoenix,LILY,14,66,146,45.2,1.3
knockout,Flaring Phoenix,LILY,15,21,30,70.0,0.8
knockout,Flaring Phoenix,LILY,16,6,13,46.2,0.8
knockout,Flaring Phoenix,LILY,17,3,4,75.0,1.1
knockout,Flaring Phoenix,LILY,18,1,2,50.0,0.7
knockout,Flaring Phoenix,LOLA,12,0,1,0.0,0.0
knockout,Flaring Phoenix,LOLA,13,15,25,60.0,0.1
knockout,Flaring Phoenix,LOLA,15,1,2,50.0,0.1
knockout,Flaring Phoenix,LOLA,16,1,1,100.0,0.1
knockout,Flaring Phoenix,LOU,10,1,1,100.0,0.1
knockout,Flaring Phoenix,LOU,12,3,4,75.0,0.1
knockout,Flaring Phoenix,LOU,13,14,29,48.3,0.1
knockout,Flaring Phoenix,LOU,14,1,3,33.3,0.0
knockout,Flaring Phoenix,LOU,15,1,2,50.0,0.1
knockout,Flaring Phoenix,LOU,16,1,1,100.0,0.1
knockout,Flaring Phoenix,LUMI,11,1,4,25.0,0.2
knockout,Flaring Phoenix,LUMI,12,2,5,40.0,0.1
knockout,Flaring Phoenix,LUMI,13,43,79,54.4,0.2
knockout,Flaring Phoenix,LUMI,14,13,28,46.4,0.2
knockout,Flaring Phoenix,LUMI,15,3,7,42.9,0.2
knockout,Flaring Phoenix,LUMI,16,2,2,100.0,0.1
knockout,Flaring Phoenix,LUMI,17,0,1,0.0,0.3
knockout,Flaring Phoenix,LUMI,18,1,1,100.0,0.4
knockout,Flaring Phoenix,LUMI,19,0,1,0.0,0.7
knockout,Flaring Phoenix,LUMI,21,0,1,0.0,5.9
knockout,Flaring Phoenix,MAISIE,10,1,2,50.0,0.2
knockout,Flaring Phoenix,MAISIE,11,5,5,100.0,0.3
knockout,Flaring Phoenix,MAISIE,12,3,5,60.0,0.1
knockout,Flaring Phoenix,MAISIE,13,16,39,41.0,0.1
knockout,Flaring Phoenix,MAISIE,14,2,6,33.3,0.1
knockout,Flaring Phoenix,MAISIE,15,1,1,100.0,0.0
knockout,Flaring Phoenix,MANDY,10,15,24,62.5,2.9
knockout,Flaring Phoenix,MANDY,11,16,46,34.8,2.7
knockout,Flaring Phoenix,MANDY,12,66,127,52.0,3.3
knockout,Flaring Phoenix,MANDY,13,493,989,49.8,2.6
knockout,Flaring Phoenix,MANDY,14,156,300,52.0,2.6
knockout,Flaring Phoenix,MANDY,15,52,97,53.6,2.6
knockout,Flaring Phoenix,MANDY,16,24,47,51.1,2.8
knockout,Flaring Phoenix,MANDY,17,5,9,55.6,2.5
knockout,Flaring Phoenix,MANDY,18,1,3,33.3,1.1
knockout,Flaring Phoenix,MANDY,19,1,1,100.0,0.7
knockout,Flaring Phoenix,MANDY,20,1,2,50.0,3.0
knockout,Flaring Phoenix,MAX,10,0,1,0.0,0.1
knockout,Flaring Phoenix,MAX,12,2,4,50.0,0.1
knockout,Flaring Phoenix,MAX,13,15,25,60.0,0.1
knockout,Flaring Phoenix,MAX,14,3,5,60.0,0.0
knockout,Flaring Phoenix,MAX,15,2,3,66.7,0.1
knockout,Flaring Phoenix,MAX,16,0,1,0.0,0.1
knockout,Flaring Phoenix,MAX,18,0,1,0.0,0.4
knockout,Flaring Phoenix,MEEPLE,10,8,20,40.0,2.4
knockout,Flaring Phoenix,MEEPLE,11,17,36,47.2,2.1
knockout,Flaring Phoenix,MEEPLE,12,55,110,50.0,2.8
knockout,Flaring Phoenix,MEEPLE,13,659,1230,53.6,3.2
knockout,Flaring Phoenix,MEEPLE,14,221,460,48.0,4.0
knockout,Flaring Phoenix,MEEPLE,15,79,170,46.5,4.5
knockout,Flaring Phoenix,MEEPLE,16,41,81,50.6,4.8
knockout,Flaring Phoenix,MEEPLE,17,8,17,47.1,4.7
knockout,Flaring Phoenix,MEEPLE,18,5,10,50.0,3.5
knockout,Flaring Phoenix,MEEPLE,19,6,11,54.5,7.4
knockout,Flaring Phoenix,MEEPLE,20,1,5,20.0,7.6
knockout,Flaring Phoenix,MEEPLE,21,0,1,0.0,5.9
knockout,Flaring Phoenix,MEG,11,1,1,100.0,0.1
knockout,Flaring Phoenix,MEG,13,7,13,53.8,0.0
knockout,Flaring Phoenix,MEG,14,2,6,33.3,0.1
knockout,Flaring Phoenix,MELODIE,12,1,2,50.0,0.1
knockout,Flaring Phoenix,MELODIE,13,2,5,40.0,0.0
knockout,Flaring Phoenix,MELODIE,14,1,2,50.0,0.0
knockout,Flaring Phoenix,MICO,10,6,6,100.0,0.7
knockout,Flaring Phoenix,MICO,11,9,14,64.3,0.8
knockout,Flaring Phoenix,MICO,12,20,36,55.6,0.9
knockout,Flaring Phoenix,MICO,13,202,385,52.5,1.0
knockout,Flaring Phoenix,MICO,14,46,66,69.7,0.6
knockout,Flaring Phoenix,MICO,15,3,11,27.3,0.3
knockout,Flaring Phoenix,MICO,16,2,4,50.0,0.2
knockout,Flaring Phoenix,MICO,17,0,1,0.0,0.3
knockout,Flaring Phoenix,MICO,19,0,1,0.0,0.7
knockout,Flaring Phoenix,MINA,10,4,9,44.4,1.1
knockout,Flaring Phoenix,MINA,11,15,29,51.7,1.7
knockout,Flaring Phoenix,MINA,12,42,70,60.0,1.8
knockout,Flaring Phoenix,MINA,13,455,897,50.7,2.4
knockout,Flaring Phoenix,MINA,14,208,386,53.9,3.3
knockout,Flaring Phoenix,MINA,15,90,179,50.3,4.8
knockout,Flaring Phoenix,MINA,16,44,96,45.8,5.7
knockout,Flaring Phoenix,MINA,17,9,22,40.9,6.1
knockout,Flaring Phoenix,MINA,18,7,14,50.0,4.9
knockout,Flaring Phoenix,MINA,19,7,8,87.5,5.4
knockout,Flaring Phoenix,MINA,20,4,7,57.1,10.6
knockout,Flaring Phoenix,MINA,21,0,1,0.0,5.9
knockout,Flaring Phoenix,MOE,11,1,1,100.0,0.1
knockout,Flaring Phoenix,MOE,12,5,5,100.0,0.1
knockout,Flaring Phoenix,MOE,13,20,35,57.1,0.1
knockout,Flaring Phoenix,MOE,14,0,2,0.0,0.0
knockout,Flaring Phoenix,MOE,15,2,4,50.0,0.1
knockout,Flaring Phoenix,MOE,16,1,1,100.0,0.1
knockout,Flaring Phoenix,MOE,18,0,1,0.0,0.4
knockout,Flaring Phoenix,MORTIS,10,6,10,60.0,1.2
knockout,Flaring Phoenix,MORTIS,11,28,50,56.0,2.9
knockout,Flaring Phoenix,MORTIS,12,54,108,50.0,2.8
knockout,Flaring Phoenix,MORTIS,13,707,1412,50.1,3.7
knockout,Flaring Phoenix,MORTIS,14,254,527,48.2,4.6
knockout,Flaring Phoenix,MORTIS,15,92,192,47.9,5.1
knockout,Flaring Phoenix,MORTIS,16,51,97,52.6,5.7
knockout,Flaring Phoenix,MORTIS,17,10,21,47.6,5.8
knockout,Flaring Phoenix,MORTIS,18,11,16,68.8,5.6
knockout,Flaring Phoenix,MORTIS,19,2,8,25.0,5.4
knockout,Flaring Phoenix,MORTIS,20,2,3,66.7,4.5
knockout,Flaring Phoenix,MR. P,10,4,6,66.7,0.7
knockout,Flaring Phoenix,MR. P,11,4,10,40.0,0.6
knockout,Flaring Phoenix,MR. P,12,17,35,48.6,0.9
knockout,Flaring Phoenix,MR. P,13,146,285,51.2,0.7
knockout,Flaring Phoenix,MR. P,14,33,70,47.1,0.6
knockout,Flaring Phoenix,MR. P,15,7,11,63.6,0.3
knockout,Flaring Phoenix,MR. P,16,3,7,42.9,0.4
knockout,Flaring Phoenix,MR. P,17,1,1,100.0,0.3
knockout,Flaring Phoenix,MR. P,18,0,1,0.0,0.4
knockout,Flaring Phoenix,MR. P,19,0,1,0.0,0.7
knockout,Flaring Phoenix,NAJIA,10,14,26,53.8,3.2
knockout,Flaring Phoenix,NAJIA,11,36,62,58.1,3.6
knockout,Flaring Phoenix,NAJIA,12,67,139,48.2,3.6
knockout,Flaring Phoenix,NAJIA,13,602,1217,49.5,3.2
knockout,Flaring Phoenix,NAJIA,14,184,346,53.2,3.0
knockout,Flaring Phoenix,NAJIA,15,57,111,51.4,3.0
knockout,Flaring Phoenix,NAJIA,16,24,59,40.7,3.5
knockout,Flaring Phoenix,NAJIA,17,2,7,28.6,1.9
knockout,Flaring Phoenix,NAJIA,18,5,8,62.5,2.8
knockout,Flaring Phoenix,NAJIA,19,4,7,57.1,4.7
knockout,Flaring Phoenix,NAJIA,20,1,3,33.3,4.5
knockout,Flaring Phoenix,NANI,10,0,2,0.0,0.2
knockout,Flaring Phoenix,NANI,11,10,13,76.9,0.8
knockout,Flaring Phoenix,NANI,12,13,29,44.8,0.7
knockout,Flaring Phoenix,NANI,13,128,257,49.8,0.7
knockout,Flaring Phoenix,NANI,14,24,52,46.2,0.5
knockout,Flaring Phoenix,NANI,15,6,10,60.0,0.3
knockout,Flaring Phoenix,NANI,16,1,3,33.3,0.2
knockout,Flaring Phoenix,NANI,17,2,3,66.7,0.8
knockout,Flaring Phoenix,NANI,18,0,2,0.0,0.7
knockout,Flaring Phoenix,NANI,20,0,1,0.0,1.5
knockout,Flaring Phoenix,NITA,10,1,2,50.0,0.2
knockout,Flaring Phoenix,NITA,11,0,1,0.0,0.1
knockout,Flaring Phoenix,NITA,12,2,4,50.0,0.1
knockout,Flaring Phoenix,NITA,13,6,10,60.0,0.0
knockout,Flaring Phoenix,NITA,14,2,6,33.3,0.1
knockout,Flaring Phoenix,NITA,16,1,1,100.0,0.1
knockout,Flaring Phoenix,OLLIE,10,0,3,0.0,0.4
knockout,Flaring Phoenix,OLLIE,11,1,3,33.3,0.2
knockout,Flaring Phoenix,OLLIE,12,2,9,22.2,0.2
knockout,Flaring Phoenix,OLLIE,13,74,143,51.7,0.4
knockout,Flaring Phoenix,OLLIE,14,38,80,47.5,0.7
knockout,Flaring Phoenix,OLLIE,15,12,24,50.0,0.6
knockout,Flaring Phoenix,OLLIE,16,5,16,31.2,0.9
knockout,Flaring Phoenix,OLLIE,17,1,3,33.3,0.8
knockout,Flaring Phoenix,OLLIE,18,0,1,0.0,0.4
knockout,Flaring Phoenix,OLLIE,19,0,1,0.0,0.7
knockout,Flaring Phoenix,OTIS,10,5,19,26.3,2.3
knockout,Flaring Phoenix,OTIS,11,21,44,47.7,2.6
knockout,Flaring Phoenix,OTIS,12,42,80,52.5,2.1
knockout,Flaring Phoenix,OTIS,13,410,883,46.4,2.3
knockout,Flaring Phoenix,OTIS,14,100,212,47.2,1.8
knockout,Flaring Phoenix,OTIS,15,17,46,37.0,1.2
knockout,Flaring Phoenix,OTIS,16,6,16,37.5,0.9
knockout,Flaring Phoenix,OTIS,17,0,4,0.0,1.1
knockout,Flaring Phoenix,OTIS,18,4,8,50.0,2.8
knockout,Flaring Phoenix,OTIS,19,1,2,50.0,1.3
knockout,Flaring Phoenix,PAM,12,2,2,100.0,0.1
knockout,Flaring Phoenix,PAM,13,4,8,50.0,0.0
knockout,Flaring Phoenix,PAM,14,2,5,40.0,0.0
knockout,Flaring Phoenix,PAM,15,2,2,100.0,0.1
knockout,Flaring Phoenix,PEARL,10,2,4,50.0,0.5
knockout,Flaring Phoenix,PEARL,11,7,11,63.6,0.6
knockout,Flaring Phoenix,PEARL,12,8,22,36.4,0.6
knockout,Flaring Phoenix,PEARL,13,94,188,50.0,0.5
knockout,Flaring Phoenix,PEARL,14,25,59,42.4,0.5
knockout,Flaring Phoenix,PEARL,15,8,17,47.1,0.5
knockout,Flaring Phoenix,PEARL,16,2,6,33.3,0.4
knockout,Flaring Phoenix,PEARL,17,0,1,0.0,0.3
knockout,Flaring Phoenix,PEARL,20,0,1,0.0,1.5
knockout,Flaring Phoenix,PENNY,10,2,5,40.0,0.6
knockout,Flaring Phoenix,PENNY,11,5,11,45.5,0.6
knockout,Flaring Phoenix,PENNY,12,16,28,57.1,0.7
knockout,Flaring Phoenix,PENNY,13,125,253,49.4,0.7
knockout,Flaring Phoenix,PENNY,14,33,79,41.8,0.7
knockout,Flaring Phoenix,PENNY,15,13,24,54.2,0.6
knockout,Flaring Phoenix,PENNY,16,7,12,58.3,0.7
knockout,Flaring Phoenix,PENNY,17,2,4,50.0,1.1
knockout,Flaring Phoenix,PENNY,19,0,1,0.0,0.7
knockout,Flaring Phoenix,PENNY,20,1,1,100.0,1.5
knockout,Flaring Phoenix,PIERCE,10,17,33,51.5,4.0
knockout,Flaring Phoenix,PIERCE,11,39,68,57.4,4.0
knockout,Flaring Phoenix,PIERCE,12,67,146,45.9,3.7
knockout,Flaring Phoenix,PIERCE,13,676,1373,49.2,3.6
knockout,Flaring Phoenix,PIERCE,14,256,496,51.6,4.3
knockout,Flaring Phoenix,PIERCE,15,97,219,44.3,5.8
knockout,Flaring Phoenix,PIERCE,16,44,95,46.3,5.6
knockout,Flaring Phoenix,PIERCE,17,7,16,43.8,4.4
knockout,Flaring Phoenix,PIERCE,18,7,12,58.3,4.2
knockout,Flaring Phoenix,PIERCE,19,8,11,72.7,7.4
knockout,Flaring Phoenix,PIERCE,20,4,4,100.0,6.1
knockout,Flaring Phoenix,PIPER,10,5,17,29.4,2.1
knockout,Flaring Phoenix,PIPER,11,21,31,67.7,1.8
knockout,Flaring Phoenix,PIPER,12,22,42,52.4,1.1
knockout,Flaring Phoenix,PIPER,13,175,348,50.3,0.9
knockout,Flaring Phoenix,PIPER,14,30,60,50.0,0.5
knockout,Flaring Phoenix,PIPER,15,13,24,54.2,0.6
knockout,Flaring Phoenix,PIPER,16,4,7,57.1,0.4
knockout,Flaring Phoenix,PIPER,17,1,2,50.0,0.6
knockout,Flaring Phoenix,PIPER,18,2,5,40.0,1.8
knockout,Flaring Phoenix,PIPER,19,0,1,0.0,0.7
knockout,Flaring Phoenix,POCO,10,1,2,50.0,0.2
knockout,Flaring Phoenix,POCO,11,2,3,66.7,0.2
knockout,Flaring Phoenix,POCO,12,4,8,50.0,0.2
knockout,Flaring Phoenix,POCO,13,31,70,44.3,0.2
knockout,Flaring Phoenix,POCO,14,11,16,68.8,0.1
knockout,Flaring Phoenix,POCO,15,2,6,33.3,0.2
knockout,Flaring Phoenix,POCO,16,2,2,100.0,0.1
knockout,Flaring Phoenix,POCO,17,1,1,100.0,0.3
knockout,Flaring Phoenix,R-T,10,8,10,80.0,1.2
knockout,Flaring Phoenix,R-T,11,3,7,42.9,0.4
knockout,Flaring Phoenix,R-T,12,11,22,50.0,0.6
knockout,Flaring Phoenix,R-T,13,139,269,51.7,0.7
knockout,Flaring Phoenix,R-T,14,47,87,54.0,0.8
knockout,Flaring Phoenix,R-T,15,15,31,48.4,0.8
knockout,Flaring Phoenix,R-T,16,5,11,45.5,0.6
knockout,Flaring Phoenix,R-T,17,2,5,40.0,1.4
knockout,Flaring Phoenix,R-T,18,2,4,50.0,1.4
knockout,Flaring Phoenix,R-T,19,0,3,0.0,2.0
knockout,Flaring Phoenix,RICO,10,6,10,60.0,1.2
knockout,Flaring Phoenix,RICO,11,15,23,65.2,1.3
knockout,Flaring Phoenix,RICO,12,17,29,58.6,0.7
knockout,Flaring Phoenix,RICO,13,133,263,50.6,0.7
knockout,Flaring Phoenix,RICO,14,13,21,61.9,0.2
knockout,Flaring Phoenix,RICO,15,3,5,60.0,0.1
knockout,Flaring Phoenix,RICO,16,0,1,0.0,0.1
knockout,Flaring Phoenix,RICO,18,0,1,0.0,0.4
knockout,Flaring Phoenix,ROSA,10,0,1,0.0,0.1
knockout,Flaring Phoenix,ROSA,11,0,1,0.0,0.1
knockout,Flaring Phoenix,ROSA,12,9,19,47.4,0.5
knockout,Flaring Phoenix,ROSA,13,27,54,50.0,0.1
knockout,Flaring Phoenix,ROSA,14,10,15,66.7,0.1
knockout,Flaring Phoenix,ROSA,15,2,3,66.7,0.1
knockout,Flaring Phoenix,ROSA,16,1,1,100.0,0.1
knockout,Flaring Phoenix,RUFFS,10,2,5,40.0,0.6
knockout,Flaring Phoenix,RUFFS,11,5,9,55.6,0.5
knockout,Flaring Phoenix,RUFFS,12,11,18,61.1,0.5
knockout,Flaring Phoenix,RUFFS,13,109,206,52.9,0.5
knockout,Flaring Phoenix,RUFFS,14,44,99,44.4,0.9
knockout,Flaring Phoenix,RUFFS,15,22,32,68.8,0.9
knockout,Flaring Phoenix,RUFFS,16,9,15,60.0,0.9
knockout,Flaring Phoenix,RUFFS,17,3,3,100.0,0.8
knockout,Flaring Phoenix,RUFFS,18,1,3,33.3,1.1
knockout,Flaring Phoenix,RUFFS,19,1,1,100.0,0.7
knockout,Flaring Phoenix,SAM,11,1,3,33.3,0.2
knockout,Flaring Phoenix,SAM,12,7,7,100.0,0.2
knockout,Flaring Phoenix,SAM,13,1,5,20.0,0.0
knockout,Flaring Phoenix,SAM,14,1,1,100.0,0.0
knockout,Flaring Phoenix,SANDY,10,1,1,100.0,0.1
knockout,Flaring Phoenix,SANDY,12,1,3,33.3,0.1
knockout,Flaring Phoenix,SANDY,13,6,9,66.7,0.0
knockout,Flaring Phoenix,SANDY,14,2,4,50.0,0.0
knockout,Flaring Phoenix,SANDY,15,0,1,0.0,0.0
knockout,Flaring Phoenix,SANDY,16,1,3,33.3,0.2
knockout,Flaring Phoenix,SHADE,10,1,1,100.0,0.1
knockout,Flaring Phoenix,SHADE,11,1,1,100.0,0.1
knockout,Flaring Phoenix,SHADE,12,7,12,58.3,0.3
knockout,Flaring Phoenix,SHADE,13,79,156,50.6,0.4
knockout,Flaring Phoenix,SHADE,14,15,33,45.5,0.3
knockout,Flaring Phoenix,SHADE,15,3,8,37.5,0.2
knockout,Flaring Phoenix,SHADE,16,2,4,50.0,0.2
knockout,Flaring Phoenix,SHADE,17,2,2,100.0,0.6
knockout,Flaring Phoenix,SHADE,18,0,1,0.0,0.4
knockout,Flaring Phoenix,SHADE,19,0,1,0.0,0.7
knockout,Flaring Phoenix,SHELLY,10,1,1,100.0,0.1
knockout,Flaring Phoenix,SHELLY,11,1,2,50.0,0.1
knockout,Flaring Phoenix,SHELLY,12,6,11,54.5,0.3
knockout,Flaring Phoenix,SHELLY,13,53,116,45.7,0.3
knockout,Flaring Phoenix,SHELLY,14,11,28,39.3,0.2
knockout,Flaring Phoenix,SHELLY,15,5,12,41.7,0.3
knockout,Flaring Phoenix,SHELLY,16,4,7,57.1,0.4
knockout,Flaring Phoenix,SHELLY,18,0,2,0.0,0.7
knockout,Flaring Phoenix,SHELLY,19,1,1,100.0,0.7
knockout,Flaring Phoenix,SIRIUS,10,5,11,45.5,1.3
knockout,Flaring Phoenix,SIRIUS,11,13,22,59.1,1.3
knockout,Flaring Phoenix,SIRIUS,12,15,41,36.6,1.1
knockout,Flaring Phoenix,SIRIUS,13,163,365,44.7,1.0
knockout,Flaring Phoenix,SIRIUS,14,59,109,54.1,0.9
knockout,Flaring Phoenix,SIRIUS,15,18,33,54.5,0.9
knockout,Flaring Phoenix,SIRIUS,16,4,14,28.6,0.8
knockout,Flaring Phoenix,SIRIUS,17,2,4,50.0,1.1
knockout,Flaring Phoenix,SIRIUS,19,0,1,0.0,0.7
knockout,Flaring Phoenix,SIRIUS,20,1,2,50.0,3.0
knockout,Flaring Phoenix,SPIKE,10,19,43,44.2,5.3
knockout,Flaring Phoenix,SPIKE,11,24,63,38.1,3.7
knockout,Flaring Phoenix,SPIKE,12,65,137,47.4,3.5
knockout,Flaring Phoenix,SPIKE,13,700,1447,48.4,3.8
knockout,Flaring Phoenix,SPIKE,14,173,336,51.5,2.9
knockout,Flaring Phoenix,SPIKE,15,41,85,48.2,2.3
knockout,Flaring Phoenix,SPIKE,16,12,24,50.0,1.4
knockout,Flaring Phoenix,SPIKE,17,1,3,33.3,0.8
knockout,Flaring Phoenix,SPIKE,18,2,5,40.0,1.8
knockout,Flaring Phoenix,SPROUT,10,2,6,33.3,0.7
knockout,Flaring Phoenix,SPROUT,11,12,16,75.0,0.9
knockout,Flaring Phoenix,SPROUT,12,11,27,40.7,0.7
knockout,Flaring Phoenix,SPROUT,13,180,347,51.9,0.9
knockout,Flaring Phoenix,SPROUT,14,71,145,49.0,1.3
knockout,Flaring Phoenix,SPROUT,15,19,41,46.3,1.1
knockout,Flaring Phoenix,SPROUT,16,16,27,59.3,1.6
knockout,Flaring Phoenix,SPROUT,17,4,6,66.7,1.7
knockout,Flaring Phoenix,SPROUT,18,5,6,83.3,2.1
knockout,Flaring Phoenix,SPROUT,21,0,1,0.0,5.9
knockout,Flaring Phoenix,SQUEAK,10,10,12,83.3,1.5
knockout,Flaring Phoenix,SQUEAK,11,22,35,62.9,2.0
knockout,Flaring Phoenix,SQUEAK,12,25,55,45.5,1.4
knockout,Flaring Phoenix,SQUEAK,13,276,551,50.1,1.4
knockout,Flaring Phoenix,SQUEAK,14,102,194,52.6,1.7
knockout,Flaring Phoenix,SQUEAK,15,30,56,53.6,1.5
knockout,Flaring Phoenix,SQUEAK,16,6,18,33.3,1.1
knockout,Flaring Phoenix,SQUEAK,17,3,4,75.0,1.1
knockout,Flaring Phoenix,SQUEAK,18,3,5,60.0,1.8
knockout,Flaring Phoenix,STU,10,3,5,60.0,0.6
knockout,Flaring Phoenix,STU,11,3,4,75.0,0.2
knockout,Flaring Phoenix,STU,12,5,13,38.5,0.3
knockout,Flaring Phoenix,STU,13,60,127,47.2,0.3
knockout,Flaring Phoenix,STU,14,9,22,40.9,0.2
knockout,Flaring Phoenix,STU,15,2,2,100.0,0.1
knockout,Flaring Phoenix,SURGE,10,0,1,0.0,0.1
knockout,Flaring Phoenix,SURGE,11,2,4,50.0,0.2
knockout,Flaring Phoenix,SURGE,12,2,3,66.7,0.1
knockout,Flaring Phoenix,SURGE,13,17,42,40.5,0.1
knockout,Flaring Phoenix,SURGE,14,4,7,57.1,0.1
knockout,Flaring Phoenix,SURGE,15,0,1,0.0,0.0
knockout,Flaring Phoenix,TARA,11,1,3,33.3,0.2
knockout,Flaring Phoenix,TARA,12,3,7,42.9,0.2
knockout,Flaring Phoenix,TARA,13,7,19,36.8,0.0
knockout,Flaring Phoenix,TARA,14,4,6,66.7,0.1
knockout,Flaring Phoenix,TARA,15,2,2,100.0,0.1
knockout,Flaring Phoenix,TARA,17,1,1,100.0,0.3
knockout,Flaring Phoenix,TICK,10,6,15,40.0,1.8
knockout,Flaring Phoenix,TICK,11,25,39,64.1,2.3
knockout,Flaring Phoenix,TICK,12,31,70,44.3,1.8
knockout,Flaring Phoenix,TICK,13,425,810,52.5,2.1
knockout,Flaring Phoenix,TICK,14,82,167,49.1,1.4
knockout,Flaring Phoenix,TICK,15,19,41,46.3,1.1
knockout,Flaring Phoenix,TICK,16,12,15,80.0,0.9
knockout,Flaring Phoenix,TICK,17,4,6,66.7,1.7
knockout,Flaring Phoenix,TICK,18,1,2,50.0,0.7
knockout,Flaring Phoenix,TRUNK,10,1,1,100.0,0.1
knockout,Flaring Phoenix,TRUNK,11,0,3,0.0,0.2
knockout,Flaring Phoenix,TRUNK,12,0,1,0.0,0.0
knockout,Flaring Phoenix,TRUNK,13,10,24,41.7,0.1
knockout,Flaring Phoenix,TRUNK,14,5,9,55.6,0.1
knockout,Flaring Phoenix,WILLOW,10,1,1,100.0,0.1
knockout,Flaring Phoenix,WILLOW,11,3,7,42.9,0.4
knockout,Flaring Phoenix,WILLOW,12,5,12,41.7,0.3
knockout,Flaring Phoenix,WILLOW,13,52,102,51.0,0.3
knockout,Flaring Phoenix,WILLOW,14,10,20,50.0,0.2
knockout,Flaring Phoenix,WILLOW,15,3,5,60.0,0.1
knockout,Flaring Phoenix,ZIGGY,10,1,2,50.0,0.2
knockout,Flaring Phoenix,ZIGGY,11,4,10,40.0,0.6
knockout,Flaring Phoenix,ZIGGY,12,15,26,57.7,0.7
knockout,Flaring Phoenix,ZIGGY,13,151,282,53.5,0.7
knockout,Flaring Phoenix,ZIGGY,14,53,113,46.9,1.0
knockout,Flaring Phoenix,ZIGGY,15,14,43,32.6,1.1
knockout,Flaring Phoenix,ZIGGY,16,5,10,50.0,0.6
knockout,Flaring Phoenix,ZIGGY,17,2,4,50.0,1.1
knockout,Flaring Phoenix,ZIGGY,18,1,1,100.0,0.4
knockout,Flowing Springs,8-BIT,11,3,4,75.0,0.2
knockout,Flowing Springs,8-BIT,12,2,5,40.0,0.1
knockout,Flowing Springs,8-BIT,13,15,25,60.0,0.1
knockout,Flowing Springs,8-BIT,14,6,8,75.0,0.1
knockout,Flowing Springs,8-BIT,15,4,5,80.0,0.1
knockout,Flowing Springs,ALLI,10,4,10,40.0,1.2
knockout,Flowing Springs,ALLI,11,10,22,45.5,1.2
knockout,Flowing Springs,ALLI,12,35,66,53.0,1.6
knockout,Flowing Springs,ALLI,13,405,773,52.4,2.1
knockout,Flowing Springs,ALLI,14,147,323,45.5,2.8
knockout,Flowing Springs,ALLI,15,52,115,45.2,2.9
knockout,Flowing Springs,ALLI,16,30,58,51.7,3.7
knockout,Flowing Springs,ALLI,17,4,6,66.7,3.2
knockout,Flowing Springs,AMBER,10,0,1,0.0,0.1
knockout,Flowing Springs,AMBER,12,0,1,0.0,0.0
knockout,Flowing Springs,AMBER,13,4,11,36.4,0.0
knockout,Flowing Springs,AMBER,14,6,9,66.7,0.1
knockout,Flowing Springs,AMBER,15,1,2,50.0,0.1
knockout,Flowing Springs,ANGELO,10,12,33,36.4,3.9
knockout,Flowing Springs,ANGELO,11,40,82,48.8,4.6
knockout,Flowing Springs,ANGELO,12,93,189,49.2,4.7
knockout,Flowing Springs,ANGELO,13,879,1711,51.4,4.6
knockout,Flowing Springs,ANGELO,14,284,551,51.5,4.8
knockout,Flowing Springs,ANGELO,15,99,181,54.7,4.5
knockout,Flowing Springs,ANGELO,16,23,51,45.1,3.3
knockout,Flowing Springs,ANGELO,17,1,3,33.3,1.6
knockout,Flowing Springs,ASH,13,0,1,0.0,0.0
knockout,Flowing Springs,ASH,14,0,1,0.0,0.0
knockout,Flowing Springs,BARLEY,11,0,1,0.0,0.1
knockout,Flowing Springs,BARLEY,12,1,2,50.0,0.0
knockout,Flowing Springs,BARLEY,13,4,11,36.4,0.0
knockout,Flowing Springs,BARLEY,14,1,2,50.0,0.0
knockout,Flowing Springs,BEA,10,7,13,53.8,1.5
knockout,Flowing Springs,BEA,11,13,24,54.2,1.3
knockout,Flowing Springs,BEA,12,21,56,37.5,1.4
knockout,Flowing Springs,BEA,13,232,457,50.8,1.2
knockout,Flowing Springs,BEA,14,64,118,54.2,1.0
knockout,Flowing Springs,BEA,15,11,20,55.0,0.5
knockout,Flowing Springs,BEA,16,6,11,54.5,0.7
knockout,Flowing Springs,BEA,17,0,1,0.0,0.5
knockout,Flowing Springs,BELLE,10,19,28,67.9,3.3
knockout,Flowing Springs,BELLE,11,32,60,53.3,3.3
knockout,Flowing Springs,BELLE,12,65,134,48.5,3.3
knockout,Flowing Springs,BELLE,13,541,1137,47.6,3.0
knockout,Flowing Springs,BELLE,14,171,391,43.7,3.4
knockout,Flowing Springs,BELLE,15,80,161,49.7,4.0
knockout,Flowing Springs,BELLE,16,32,61,52.5,3.9
knockout,Flowing Springs,BELLE,17,2,4,50.0,2.1
knockout,Flowing Springs,BERRY,12,0,1,0.0,0.0
knockout,Flowing Springs,BERRY,13,7,13,53.8,0.0
knockout,Flowing Springs,BERRY,14,1,4,25.0,0.0
knockout,Flowing Springs,BERRY,15,2,4,50.0,0.1
knockout,Flowing Springs,BERRY,17,0,1,0.0,0.5
knockout,Flowing Springs,BIBI,11,1,1,100.0,0.1
knockout,Flowing Springs,BIBI,12,2,3,66.7,0.1
knockout,Flowing Springs,BIBI,13,7,19,36.8,0.1
knockout,Flowing Springs,BIBI,14,3,7,42.9,0.1
